id,date,user_id,user_username,user_displayname,replyCount,retweetCount,likeCount,quoteCount,viewCount,searched_keyword,cleaned_text,Sentiment,hashtag_text
1.87E+18,2024-12-22 14:41:53+00:00,29479502,davezere,David Zere  Real Americas Voice News  RAVTV,1,7,17,0,700,2024Election until 2024-12-30 since 2024-10-01,The 2024 Presidential Election had some key moments for Trump. Hear some of them with PR guru Adam Weiss on Breaking Point with David Zere for Real Americas Voice News. RealAmVoice americafirstwh lfs6b charliekirk11 TPUSA jasonmillerindc KariLake,Neutral,"Trump, 2024Election"
1.86E+18,2024-12-04 20:15:00+00:00,1.33E+18,patriottvnet,PatriotTVNetwork,0,2,2,0,220,2024Election until 2024-12-30 since 2024-10-01,Election Fraud? Shocking Nighttime Truck Activity!,Negative,"ElectionIntegrity, ElectionNight, PollWatchers, VoterFraud, 2024Election, ElectionSecurity, PoliticalNews, USPolitics, Trump, ElectionReform"
1.87E+18,2024-12-18 20:30:00+00:00,133375821,floridachannel,The FLORIDA Channel,0,0,0,0,185,2024Election until 2024-12-30 since 2024-10-01,Florida officially certified its presidential electoral votes for the All 30 electors met in Tallahassee and formally cast their votes for Donald Trump and JD Vance. The sealed certificates of votes will now go to the United States Senate for final certification.,Neutral,2024Election
1.86E+18,2024-12-03 03:00:00+00:00,1.33E+18,patriottvnet,PatriotTVNetwork,0,0,1,0,168,2024Election until 2024-12-30 since 2024-10-01,Trump Cabinet Nominees Violently Targeted,Negative,"WillJohnson, RightOnFocus, TrumpCabinet, BombThreats, SwattingAttacks, PoliticalViolence, 2024Election, InaugurationThreats, NationalSecurity, PoliticalUnrest, TrumpAdministration"
1.86E+18,2024-12-02 17:44:53+00:00,1.33E+18,patriottvnet,PatriotTVNetwork,0,0,0,0,158,2024Election until 2024-12-30 since 2024-10-01,Arrests Made as Threats Against Trump Escalate,Negative,"MarkSchaftlein, AngieWong, TheSchaftleinReport, TrumpThreats, 2024Election, HarrisCampaignFailures, MediaCollapse, ElectoralCollege, JDVance, KeithKellogg, MSNBC, CNNRatings, BidenApprovalRatings"
1.87E+18,2024-12-29 02:35:34+00:00,9.74E+17,getparlerapp,Parler,7,0,8,1,3879,2024Election until 2024-12-30 since 2024-10-01,"Biden reportedly regrets dropping out of the 2024 race, believing he could have beaten Trump.",Negative,"Biden, 2024Election, Trump, Politics"
1.85E+18,2024-11-05 00:44:26+00:00,877470072,hamishcafe,Hamish Aslam,0,0,3,0,824,TrumpIn2024 until 2024-12-30 since 2024-10-01,I want a President who can get to the point quickly and not weave around spewing BS and lies.,Negative,"TrumpIn2024, Election2024, Electionday, USElection2024, USElections2024"
1.86E+18,2024-11-29 00:50:42+00:00,1.73E+18,_jonathan_ahern,Jonathan Ahern,0,0,0,0,112,PresidentialElection2024 until 2024-12-30 since 2024-10-01,Fresh News Trump's Victory A Divided Thanksgiving,Negative,"Thanksgiving, presidentialelection2024"
1.86E+18,2024-11-12 13:14:36+00:00,1.29E+18,TheTinMenBlog,TheTinMen,5,6,40,1,1512,PresidentialElection2024 until 2024-12-30 since 2024-10-01,"My new podcast with author MarkWSutton is out now, discussing the to answer the question that decided it all 'How Democrats Can Win Back Men'. Link to the full podcast below!",Positive,"PresidentialElection2024, KamalaHarris, Democrat, America"
1.86E+18,2024-12-04 02:37:25+00:00,1.53E+18,Grindz_TV,Grindz TV,0,5,6,1,743,PresidentialElection2024 until 2024-12-30 since 2024-10-01,"I voted today for a prosperous, secure and democratic Romania!",Positive,PresidentialElection2024
1.87E+18,2024-12-07 07:14:58+00:00,9.87E+17,Kabukie_e,K,1,2,13,0,982,PresidentialElection2024 until 2024-12-30 since 2024-10-01,3y3 zu wei Vote Wisely Vote JohnMahama,Neutral,PresidentialElection2024
1.86E+18,2024-11-12 23:34:05+00:00,2838662525,Politicon,Politicon,2,1,3,0,469,PresidentialElection2024 until 2024-12-30 since 2024-10-01,Peaceful election is all we need,Positive,"PresidentialElection2024, PoliticalChallenges, LeadershipChange, CampaignStrategy, EconomyFirst, PoliticalAnalysis, ElectionInsights, Biden, Obama, VoterPerception"
1.86E+18,2024-11-13 13:11:55+00:00,765052182,NelsonRAlbino,Nelson R Albino,46,22,77,11,10419,PresidentialElection2024 until 2024-12-30 since 2024-10-01,Good morning and welcome to Friday. Remember to use your vote For Trump,Neutral,"PresidentialElection2024, PuertoRico, Trump"
1.86E+18,2024-11-21 13:04:54+00:00,56756943,vanessadenha,Epiphany Communications Coach Vanessa,1,0,2,0,525,PresidentialElection2024 until 2024-12-30 since 2024-10-01,"Donald Trump Wins US Presidency For Second Time, World Leaders Including PM Modi Congratulate Him",Neutral,"10Commandments, presidentialelection2024"
1.86E+18,2024-11-12 00:55:33+00:00,560744455,TracyhvFun,TRACY,0,2,3,2,330,PresidentialElection2024 until 2024-12-30 since 2024-10-01,"Republican supporters carrying Trump banners gather at MaraLago beach house in Palm Beach, Florida, as voting takes place. DD India's amritpalsingh speaks with one of the supporters.",Neutral,PresidentialElection2024
1.86E+18,2024-11-19 02:07:48+00:00,169286852,cozharz,Coz Snyder,1,0,1,1,123,PresidentialElection2024 until 2024-12-30 since 2024-10-01,"Donald Trump secures a second term as President of the United States, winning 4 out of 7 swing states and leading in the remaining 3.",Positive,"TrumpIsUnfitForOffice, Gaetz, MattGaetz, PeteHegseth, kristinoem, RFKJr, RobertKennedyJr, ElonMusk, PresidentialElection2024, Vance, JDVance, WashingtonDC"
1.86E+18,2024-11-12 15:02:05+00:00,973197110,Th3Vigilante,Vigilante,0,1,0,0,239,PresidentialElection2024 until 2024-12-30 since 2024-10-01,The stakes are high in the with a close contest unfolding between and How will the new leadership shape America's relationships with India and the world? Tune in as DD India discusses this pivotal topic with Vivek,Neutral,"DOGE, DonaldTrump, Presidentialelection, PresidentElectMusk, PresidentialElection2024"
1.86E+18,2024-11-24 13:24:13+00:00,2901585504,CristinaBuzasu,Cristina Buzasu,1,1,12,0,1747,PresidentialElection2024 until 2024-12-30 since 2024-10-01,Impact of Muslim votes in US presidential election Rachel Hamdoun reports from New York. by PressTV,Neutral,"vote, romania, PresidentialElection2024"
1.85E+18,2024-10-19 12:34:09+00:00,1.60E+18,Kroncker2,Kroncker2,0,0,0,0,7,TrumpIn2024 until 2024-12-30 since 2024-10-01,"I want to see Harris do a cognitive test because she couldn't ace or wasn't born smart. Former President and current Republican candidate for office, Donald J. Trump... our FOREVER President.",Negative,TrumpIn2024
1.85E+18,2024-11-07 14:30:06+00:00,161356961,989word,989 WORD,1,0,2,0,87,MakeAmericaGreatAgain2024 until 2024-12-30 since 2024-10-01,I am voting on election day because that is a tradition and the day I have always voted. There is absolutely no reason why we cannot know who our president is by November 6. Anything else is ridiculous and unacceptable !,Negative,"Trump2024, MAGA2024, Trump2024Campaign, FourMoreYears, KeepAmericaGreat, 2024Election, Trump2024Patriots, Trump2024Vision, Trump2024Movement, MakeAmericaGreatAgain2024"
1.85E+18,2024-11-05 20:07:53+00:00,62092084,Jazziette,,0,0,2,0,94,MakeAmericaGreatAgain2024 until 2024-12-30 since 2024-10-01,"President Donald Trump told a crowd at a rally in Aurora, Colorado that he would round up all the illegal aliens and deport every single one.",Negative,MakeAmericaGreatAgain2024
1.86E+18,2024-12-06 09:44:57+00:00,174127392,Trojerucica,Simona Markovic,1,0,1,0,6,MakeAmericaGreatAgain2024 until 2024-12-30 since 2024-10-01,"How was the Rally tonight? Just left MSG and WOW! The energy was electric ! Trump took the stage like a rockstar and the crowd went WILD! RFK Jr., Tulsi Gabbard, and even Hulk Hogan showed up! It was like a political Avengers assembly!",Positive,"MakeAmericaGreatAgain2024, TRUMP2024ToSaveAmerica"
1.85E+18,2024-11-06 08:25:31+00:00,109065990,RealAlexJones,Alex Jones,5836,64300,371702,2455,29085095,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,FULL SPEECH Donald J. Trump Delivers Powerful Victory Speech After Winning 2024 Presidential Election Securing 2nd Term As POTUS 47 Watch Share The Live Feed Of Our Election Coverage Here,Positive,
1.85E+18,2024-11-06 08:07:03+00:00,7.40E+17,_iamblakeley,B L A K E L E Y LLC,262,1694,8066,102,283704,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Trump won. Get ready for all the liberals to do zero self reflection, blame everyone from leftists to Black men, and then move further right.",Negative,Election2024
1.85E+18,2024-11-06 09:38:05+00:00,2530363285,tv3_ghana,TV3GH,13,28,462,2,16427,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Donald Trump has declared victory in the 2024 US Presidential election, telling jubilant supporters at his campaign HQ in Florida We made history BBCNews",Neutral,3Xtra
1.85E+18,2024-11-06 14:17:40+00:00,188055031,IvankaNews_,Ivanka Trump   News,1472,4610,28586,267,673493,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"PRESIDENT TRUMP WON THE 2024 ELECTION! Thank you, America! It is time to celebrate our victory",Positive,
1.85E+18,2024-11-06 06:58:29+00:00,7.62E+17,MRobertsQLD,Malcolm Roberts,136,659,4263,20,50467,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Donald Trump has been declared the winner of the 2024 US Election.,Neutral,
1.85E+18,2024-11-06 08:05:50+00:00,4970411,AJEnglish,Al Jazeera English,63,220,1018,17,129675,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Donald Trump has declared victory in the 2024 US presidential election, after several battleground states were called in his favour. He spoke to supporters in Florida.",Neutral,
1.85E+18,2024-11-06 07:23:50+00:00,295083939,me_ganesh14,Ganesh,1,47,222,2,31284,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Donald Trump right now after Fox News called in his favour. He will be the 47th POTUS. has won United States of America.,Positive,"USAElection2024, DonaldTrump, KamalaHarris, USAElections, Trump2024, Trump2024Vance"
1.85E+18,2024-11-06 07:46:00+00:00,1.20E+18,unusual_whales,unusualwhales,100,357,5774,15,376627,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,BREAKING Donald Trump officially declares victory in US presidential election 2024,Neutral,
1.85E+18,2024-11-06 08:28:16+00:00,19964034,vicderbyshire,Victoria Derbyshire,105,30,221,8,32776,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Look what happened is this crazy?! Donald Trump declares victory,Negative,USAElections2024
1.85E+18,2024-11-07 13:53:50+00:00,1.20E+18,GRAVEMIST4KE,ike  1 joe cooper enjoyer,4,63,270,2,3540,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Donald J. Trump wins the 2024 USA Presidential Election, becoming the 47th President of the United States!",Positive,
1.85E+18,2024-11-06 08:23:20+00:00,622888708,SlumDogReviewer,,14,112,197,1,3758,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Trump wins Elon Musk right now,Positive,USAElection2024
1.85E+18,2024-11-06 06:30:29+00:00,1.12E+18,MyLordBebo,Lord Bebo,5,76,590,4,24133,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"TRUMP IS THE NEXT PRESIDENT OF THE UNITED STATES. The results in Michigan, Arizona, and Nevada no longer matter TRUMP WON! Congratulations Mr President realDonaldTrump",Positive,
1.85E+18,2024-11-06 06:58:16+00:00,1.18E+18,TTAVOfficial,The Truth About Vaccines,5,27,223,3,20735,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,President Trump WON and will become our 47th POTUS It is time to come together and MAKE AMERICA GREAT AGAIN! We Love You realdonaldtrump,Positive,
1.85E+18,2024-11-06 17:11:28+00:00,128374138,uncdonna,Donna,1,1,1,0,90,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"2022 to last night. Odin loves Elon Musk and Ayana says Elon, now.",Neutral,"Trump2024, FJB, LetsGoBrandon, happy, toddlers, TrumpVance2024, SaveAmerica, Election2024, TrumpWon, WeDidIt, EveryVoteCounts, stoppedthesteal, TooBigToRig, ElonMusk2024, RFK, VivekRamaswamy, JDVance, hewon2020"
1.79E+18,2024-05-17 16:14:29+00:00,1.60E+18,americangl,American Gal,0,0,0,0,74,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Runnin' Down the Dream with TRUMP!!,Positive,"trump, Donaldtrump, MAGA, election, presidential, president, truthsocial, twitter, newsfeed, politics, timeline, facebook, Melania, trump2024, trumpism, trumpy, americafirst, saveamerica, campaignrally, trumpwon, election2024"
1.79E+18,2024-05-17 16:14:00+00:00,1.60E+18,americangl,American Gal,1,0,0,0,76,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Trump WILL Rock You!!,Positive,"trump, Donaldtrump, MAGA, election, presidential, president, truthsocial, twitter, newsfeed, politics, timeline, facebook, Melania, trump2024, trumpism, trumpy, americafirst, saveamerica, campaignrally, trumpwon, election2024, campaigntrail, political"
1.79E+18,2024-05-17 16:14:49+00:00,1.60E+18,americangl,American Gal,0,0,0,0,84,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Trump IS The FIGHTER!!,Positive,"trump, Donaldtrump, MAGA, election, presidential, president, truthsocial, twitter, newsfeed, politics, timeline, facebook, Melania, trump2024, trumpism, trumpy, americafirst, saveamerica, campaignrally, trumpwon, election2024, campaigntrail, political"
1.85E+18,2024-11-06 06:38:47+00:00,1.02E+18,LT_Aust,LT Aust,108,177,1229,21,41831,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Trump has won the Sound on,Neutral,USAElection2024
1.85E+18,2024-11-06 11:48:13+00:00,383173078,ghonetv,GHOne TV,6,74,1409,0,21372,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,Donald Trump wins US presidential election...,Neutral,"GHOneNews, ElectionHub, GHOneTV, EIBNetwork, USElection2024"
1.85E+18,2024-11-06 06:27:51+00:00,1.57E+18,TiffMoodNukes,Its  Tiff,251,571,3803,19,46406,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2024-01-01,"Trump wins the Presidency! We did it, America",Positive,
1.88E+18,2025-01-06 19:54:39+00:00,96015533,ByronDonalds,Byron Donalds,521,2243,19912,86,157687,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"Unburdened by what has been and what could have been. This afternoon, President Trump's historic, 2024 Election victory was OFFICIALLY CERTIFIED. Joy and vibes are here to stay",Positive,
1.88E+18,2025-01-06 18:41:51+00:00,18080620,CatholicVote,CatholicVote,13,67,614,3,7661,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Donald Trumps 2024 Presidential landslide victory has been officially certified.,Positive,
1.88E+18,2025-01-06 18:38:28+00:00,1.53E+18,LeadingReport,Leading Report,427,2422,19884,299,772283,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Trumps 2024 Presidential Election win officially certified.,Neutral,
1.88E+18,2025-01-06 18:54:03+00:00,1.51E+18,TRUMP_ARMY_,TRUMP ARMY,81,115,541,6,13446,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"JUST IN Kamala Harris has certified her own defeat, declares Trump as winner of the 2024 U.S. election. THE BEST IS YET TO COME!!",Positive,
1.88E+18,2025-01-06 18:41:52+00:00,361289499,BitcoinMagazine,Bitcoin Magazine,166,734,4956,63,226049,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"JUST IN Vice President Kamala Harris officially certifies the results of the 2024 election, making pro Donald Trump the next President of the USA",Neutral,Bitcoin
1.88E+18,2025-01-06 16:50:21+00:00,1.39E+18,PapiTrumpo,il Donaldo Trumpo,414,2877,14509,135,152456,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,AND HAPPY TRUMP WON THE ELECTION CERTIFICATION DAY!!!,Positive,
1.88E+18,2025-01-06 21:17:07+00:00,51241574,AP,The Associated Press,85,86,294,22,109249,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"Congress certified Presidentelect Donald Trump as the winner of the 2024 election in proceedings that unfolded without challenge, in stark contrast to Jan. 6, 2021. Vice President Kamala Harris read the tally, including of her own defeat.",Neutral,
1.88E+18,2025-01-06 18:41:19+00:00,8.33E+17,GrahamAllen_1,Graham Allen,43,193,1630,11,15467,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,IT IS OFFICIAL! Kamala Harris has certified PRESIDENT TRUMP INCREDIBLE VICTORY in the 2024 Presidential election.,Negative,
1.88E+18,2025-01-27 22:55:13+00:00,4041824789,RSBNetwork,RSBN,8,57,232,1,12815,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"President Trump touts MASSIVE VICTORY in the November 2024 election at address to House GOP members in Doral, FL",Neutral,
1.88E+18,2025-01-06 23:44:21+00:00,1.79E+18,RonDeSNews,Ron De Santins  NEWS,221,153,1291,15,45242,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Donald J. Trumps victory in the 2024 Presidential Election has been officially certified! America is back on track! Do you stand with President Trump? YES or NO?,Positive,
1.88E+18,2025-01-20 01:52:27+00:00,1.35E+18,5dme81,5DME81,8,161,294,0,10000,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,TRUMP WE WON THE POPULAR VOTE WE SWEPT ALL SWING STATESWE WON! WE WON THEM ALL,Negative,
1.88E+18,2025-01-06 18:41:19+00:00,1.84E+18,america,America,174,494,3593,65,93324,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Vice President Kamala Harris and the U.S. Congress officially certifies Donald Trumps 2024 Presidential Election victory.,Negative,
1.88E+18,2025-01-06 20:03:11+00:00,36266589,Shawn_Farash,Shawn Farash,34,58,464,4,9770,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,The 2024 Election is certified! Here's the moment when Kamala Harris officially declared Donald Trump the winner of the 2024 election,Neutral,
1.88E+18,2025-01-06 18:55:27+00:00,9.36E+17,RealAmVoice,Real Americas Voice RAV,25,388,1495,4,8197,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"ELECTION HAS BEEN CERTIFIED, TRUMP IS OUR PRESIDENT AGAIN! CharlieKirk11 shares his enthusiasm as Kamala Harris has just certified the 2024 election.",Negative,
1.88E+18,2025-01-06 19:05:58+00:00,234128524,SenToddYoung,Senator Todd Young,93,44,400,6,18139,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,Congress just certified Donald Trump as the winner of the 2024 presidential election,Neutral,
1.88E+18,2025-01-06 18:41:42+00:00,534023,alx,ALX,52,113,918,15,31288,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Donald Trumps 2024 Presidential Election victory has been officially certified by Kamala Harris and the U.S. Congress.,Neutral,
1.88E+18,2025-01-06 18:40:57+00:00,1.60E+18,GaysForTrump24,Gays For Trump,37,46,517,4,12878,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"Donald J. Trump has officially been certified the winner of the 2024 Presidential election and will become the 47th President of the United States effective January 20, 2025. WE DID IT GUYS!",Positive,
1.88E+18,2025-01-06 19:50:29+00:00,109065990,RealAlexJones,Alex Jones,133,622,3951,26,137378,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"IT'S OFFICIAL Four Years After Election Victory Was Stolen From Trump, Kamala Confirms Her Own 2024 Election Loss Trump Is Declared By Congress As The Next President Of The United States Of America",Negative,
