id,date,user_id,user_username,user_displayname,replycount,retweetcount,likecount,quotecount,viewcount,searched_keyword,cleaned_text,hashtag_text,year,month_year,sentiment
1880000000000000000,2025-01-07 01:38:28+07,1530000000000000000,LeadingReport,Leading Report,427,2422,19884,299,772283,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Trumps 2024 Presidential Election win officially certified.,,2025,2025-01,Neutral
1880000000000000000,2025-01-07 01:40:57+07,1600000000000000000,GaysForTrump24,Gays For Trump,37,46,517,4,12878,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"Donald J. Trump has officially been certified the winner of the 2024 Presidential election and will become the 47th President of the United States effective January 20, 2025. WE DID IT GUYS!",,2025,2025-01,Positive
1880000000000000000,2025-01-07 01:40:57+07,1600000000000000000,GaysForTrump24,Gays For Trump,37,46,517,4,12880,TrumpWon2024 until 2025-03-30 since 2024-09-01,"Donald J. Trump has officially been certified the winner of the 2024 Presidential election and will become the 47th President of the United States effective January 20, 2025. WE DID IT GUYS!",,2025,2025-01,Positive
1880000000000000000,2025-01-07 01:41:19+07,1840000000000000000,america,America,174,494,3593,65,93324,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Vice President Kamala Harris and the U.S. Congress officially certifies Donald Trumps 2024 Presidential Election victory.,,2025,2025-01,Negative
1880000000000000000,2025-01-07 01:41:19+07,833000000000000000,GrahamAllen_1,Graham Allen,43,193,1630,11,15467,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,IT IS OFFICIAL! Kamala Harris has certified PRESIDENT TRUMP INCREDIBLE VICTORY in the 2024 Presidential election.,,2025,2025-01,Negative
1880000000000000000,2025-01-07 01:41:42+07,534000,alx,ALX,52,113,918,15,31288,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Donald Trumps 2024 Presidential Election victory has been officially certified by Kamala Harris and the U.S. Congress.,,2025,2025-01,Neutral
1880000000000000000,2025-01-07 01:41:51+07,18100000,CatholicVote,CatholicVote,13,67,614,3,7661,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Donald Trumps 2024 Presidential landslide victory has been officially certified.,,2025,2025-01,Positive
1880000000000000000,2025-01-07 01:41:52+07,361000000,BitcoinMagazine,Bitcoin Magazine,166,734,4956,63,226049,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"JUST IN Vice President Kamala Harris officially certifies the results of the 2024 election, making pro Donald Trump the next President of the USA",Bitcoin,2025,2025-01,Neutral
1880000000000000000,2025-01-07 01:54:03+07,1510000000000000000,TRUMP_ARMY_,TRUMP ARMY,81,115,541,6,13446,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"JUST IN Kamala Harris has certified her own defeat, declares Trump as winner of the 2024 U.S. election. THE BEST IS YET TO COME!!",,2025,2025-01,Positive
1880000000000000000,2025-01-07 01:55:27+07,936000000000000000,RealAmVoice,Real Americas Voice RAV,25,388,1495,4,8197,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"ELECTION HAS BEEN CERTIFIED, TRUMP IS OUR PRESIDENT AGAIN! CharlieKirk11 shares his enthusiasm as Kamala Harris has just certified the 2024 election.",,2025,2025-01,Negative
1880000000000000000,2025-01-07 02:05:58+07,234000000,SenToddYoung,Senator Todd Young,93,44,400,6,18139,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,Congress just certified Donald Trump as the winner of the 2024 presidential election,,2025,2025-01,Neutral
1880000000000000000,2025-01-07 02:31:12+07,819000000000000000,WarNuse,WarNuse,47,254,1258,9,13288,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,Donald J. Trumps 2024 Presidential Election Win Is Officially Certified.,,2025,2025-01,Neutral
1880000000000000000,2025-01-07 02:50:29+07,109000000,RealAlexJones,Alex Jones,133,622,3951,26,137378,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"IT'S OFFICIAL Four Years After Election Victory Was Stolen From Trump, Kamala Confirms Her Own 2024 Election Loss Trump Is Declared By Congress As The Next President Of The United States Of America",,2025,2025-01,Negative
1880000000000000000,2025-01-07 02:54:39+07,96000000,ByronDonalds,Byron Donalds,521,2243,19912,86,157687,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"Unburdened by what has been and what could have been. This afternoon, President Trump's historic, 2024 Election victory was OFFICIALLY CERTIFIED. Joy and vibes are here to stay",,2025,2025-01,Positive
1880000000000000000,2025-01-07 03:03:11+07,36300000,Shawn_Farash,Shawn Farash,34,58,464,4,9770,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,The 2024 Election is certified! Here's the moment when Kamala Harris officially declared Donald Trump the winner of the 2024 election,,2025,2025-01,Neutral
1880000000000000000,2025-01-07 04:17:07+07,51200000,AP,The Associated Press,85,86,294,22,109249,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"Congress certified Presidentelect Donald Trump as the winner of the 2024 election in proceedings that unfolded without challenge, in stark contrast to Jan. 6, 2021. Vice President Kamala Harris read the tally, including of her own defeat.",,2025,2025-01,Neutral
1880000000000000000,2025-01-07 06:44:21+07,1790000000000000000,RonDeSNews,Ron De Santins  NEWS,221,153,1291,15,45242,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,BREAKING Donald J. Trumps victory in the 2024 Presidential Election has been officially certified! America is back on track! Do you stand with President Trump? YES or NO?,,2025,2025-01,Positive
1880000000000000000,2025-01-07 10:12:26+07,1440000000000000000,MumbaichaDon,BhikuMhatre,8,235,1007,2,41082,election 2024 trumpwon until 2025-3-31 since 2024-07-01,"FINALLY It's official Kamala Harassment reads off her loss as US Congress certifies 2024 election, marking Donald Trump's official victory. Ps Don't miss Inside speaker Mike Johnsons smirky smile as Trump is certified. Noone loves you, Kamala, except our Shaitan Buddhi",,2025,2025-01,Neutral
1880000000000000000,2025-01-20 08:52:27+07,1350000000000000000,5dme81,5DME81,8,161,294,0,10000,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,TRUMP WE WON THE POPULAR VOTE WE SWEPT ALL SWING STATESWE WON! WE WON THEM ALL,,2025,2025-01,Negative
1880000000000000000,2025-01-23 02:16:53+07,1590000000000000000,MrClean00007,Cleanman007,9,91,468,3,6334,politics DefeatTrump AntiFascist TrumpIsAFascist AntiTrump until 2025-02-28 since 2024-07-01,GuntherEagleman They were defeated the moment President Trump was elected and said we reject the ideology of globalism and we embrace the doctrine of patriotism,,2025,2025-01,Positive
1880000000000000000,2025-01-28 05:55:13+07,4040000000,RSBNetwork,RSBN,8,57,232,1,12815,Trump2024 TrumpWon Election2024 until 2025-03-01 since 2025-01-01,"President Trump touts MASSIVE VICTORY in the November 2024 election at address to House GOP members in Doral, FL",,2025,2025-01,Neutral
1900000000000000000,2025-03-02 23:03:05+07,529000000,dave43law,dave lawrence,57,99,578,5,7634,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,FUCK TRUMP for US response,,2025,2025-03,Negative
1900000000000000000,2025-03-17 21:52:00+07,1660000000000000000,MAGAVoice,MAGA Voice,113,303,1722,13,25364,Election2024 VoteTrump until 2025-03-30 since 2024-12-06,I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS I VOTED FOR ALL OF THIS,,2025,2025-03,Positive
1900000000000000000,2025-03-19 12:06:35+07,1360000000000000000,ResistanceInRed,JUMP  Joyful Unity Movement Project,72,559,922,34,15194,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,"TRUMP MUST GO NOWRESIGN OR BE DRAGGED OUT! Were 60 days into this nightmare, and its a fivealarm fire. His unlawful acts are explodingabusing power, crushing dissent, obstructing justice like its 2019 all over again. New scandals are piling up in 2025, and were out of time",,2025,2025-03,Negative
1900000000000000000,2025-03-22 23:14:34+07,130000000,simonateba,Simon Ateba,2443,462,4566,96,89498,PresidentialElection2024 Trump  until 2025-03-30 since 2024-12-06,"Be brutally honest Today is March 22, 2025, and Donald J. Trump has been President of the United States for exactly two months and two days now. He has about 46 months left. Are you completely satisfied with his presidency or are you already seeing red flags?",,2025,2025-03,Neutral
1910000000000000000,2025-04-04 13:59:09+07,1800000000000000000,Comrades_X_,Comrade,0,0,0,0,26,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP,,2025,2025-04,Negative
1910000000000000000,2025-04-06 20:18:45+07,1480000000000000000,Patriotmom717,KY,14,8,46,0,1704,PresidentialElection2024 Trump  until 2025-03-30 since 2024-12-06,"Buckle up Karen, President Trump will still be your president for another 1,385 days",,2025,2025-04,Negative
1910000000000000000,2025-04-07 03:37:26+07,1740000000000000000,realtalkstruth,American Citizen,15,13,69,5,2108,PresidentialElection2024 Trump  until 2025-03-30 since 2024-12-06,"Donald Trump is your President for at least another 1,461 days. So far it has been 77 days",,2025,2025-04,Neutral
1910000000000000000,2025-04-07 13:58:39+07,1340000000000000000,occultrealms,occultrealms,0,0,0,0,29,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP FUCK TRUMP,,2025,2025-04,Negative
1910000000000000000,2025-04-09 08:31:11+07,1680000000000000000,MorenoD17842,Cesar Moreno D,0,0,0,0,4,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,RpsAgainstTrump TIME TO DUMP TRUMP,"TIMETODUMPTRUMP, TIMETODUMPTRUMP, TIMETODUMPTRUMP, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump, TimetoDumpTrump",2025,2025-04,Negative
1910000000000000000,2025-04-09 11:21:33+07,1580000000000000000,MarkHor79479607,Mark Horton,0,0,1,0,2,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,AnnieForTruth DUMP THE TRUMP,,2025,2025-04,Negative
1910000000000000000,2025-04-09 11:42:18+07,1770000000000000000,IronI23759,Project Dixiecrats Parody,0,0,0,0,19,FuckTrump DumpTrump until 2025-03-30 since 2024-09-01,"Today is April 9th, 2025 Day 3 of sayig FUCK TRUMP!",,2025,2025-04,Negative
1717720711974838423,2023-10-27 08:51:46+07,450235955,4Mischief,ISI,53,301,647,14,15907,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"One more year of this ridiculous administration, then President Trump returns on Monday, January 20, 2025 with a vengeance and will steamroll anyone who gets in the way of Making America Great Again and putting the world at peace",Trump2024,2023,2023-10,Negative
1734193474776551735,2023-12-11 19:48:38+07,1142736007567069184,SUBRATA30016572,Trump Lover,746,457,2546,35,32763,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Who's ready for the 2024 return of the greatest President in American history, Donald J Trump? MAGA",,2023,2023-12,Positive
1739602992029151478,2023-12-26 18:04:08+07,1142736007567069184,SUBRATA30016572,Trump Lover,1370,555,3795,59,46802,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Today is December 26th, and Donald Trump still My President! Who's with me?",Trump2024,2023,2023-12,Positive
1749486849834295712,2024-01-23 00:39:03+07,1142736007567069184,SUBRATA30016572,Trump Lover,779,398,2939,44,38379,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,Drop a if youre committed to ensuring Donald Trump is reinaugurated one year from today!!,,2024,2024-01,Negative
1752708525208588342,2024-01-31 22:00:50+07,1537291933495615488,TheThe1776,,28,191,398,3,7568,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Trump has accomplished so much for the good of this country in his four years as President, but is another reason why Americans love him.","TrumpIsThePeoplesPresident, Trump2024ToTakeBackAmerica",2024,2024-01,Positive
1764994617882403130,2024-03-05 19:41:23+07,1142736007567069184,SUBRATA30016572,Trump Lover,202,174,815,11,8180,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Alright folks, we have 244 days to go out and win this thing for Donald Trump! Are you ready?",,2024,2024-03,Positive
1779209183948112276,2024-04-14 01:05:00+07,450235955,4Mischief,ISI,50,264,643,5,19964,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Dark days are coming for liberal democrats when President Trump is inaugurated on Monday January 20, 2025",MAGAeclipse,2024,2024-04,Negative
1779840926250311900,2024-04-15 18:55:19+07,1142736007567069184,SUBRATA30016572,Trump Lover,2806,810,7090,103,99764,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"President Donald Trump will get your vote on November 5, 2O24? Yes or No",,2024,2024-04,Neutral
1787998629481087070,2024-05-08 07:11:07+07,2468708726,G1rly_Tattooed,Trin1ty,42,316,666,7,12369,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"All day every day, 182 days to make it official!",Trump2024,2024,2024-05,Positive
1795630890993008956,2024-05-29 08:39:00+07,1142736007567069184,SUBRATA30016572,Trump Lover,1524,828,6145,83,80432,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,Donald Trump will be 45 47 President of the United States! Drop a if you agree!!,,2024,2024-05,Positive
1801609634169438304,2024-06-14 20:36:23+07,1142736007567069184,SUBRATA30016572,Trump Lover,2001,1003,6341,89,55911,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,Drop a to spread the message! President Trump will be reelected Nov. 5Th in a landslide!.,,2024,2024-06,Positive
1803068935010504954,2024-06-18 21:15:08+07,1142736007567069184,SUBRATA30016572,Trump Lover,1061,805,3086,59,34837,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,Only 140 Days left for Donald Trump to become the next President of America. Drop a and Repost if you also support Trump for the President of America!,,2024,2024-06,Positive
1645402101957394432,2023-04-10 19:23:25+07,1142736007567069184,SUBRATA30016572,Trump Lover,30,110,422,3,6640,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Today is April 10th, 2023 and Trump still my President!!",,2023,2023-04,0
1646323477971103744,2023-04-13 08:24:39+07,1142736007567069184,SUBRATA30016572,Trump Lover,34,89,390,9,5387,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,Whos ready for this beautiful couple to be back in the White House?,TRUMP2024ToSaveAmerica,2023,2023-04,1
1648285762314711040,2023-04-18 18:22:04+07,1142736007567069184,SUBRATA30016572,Trump Lover,65,163,687,8,14241,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Today is April 18th, 2023 and Trump still my President!!",,2023,2023-04,0
1679815741661655046,2023-07-14 18:30:56+07,1142736007567069184,SUBRATA30016572,Trump Lover,168,279,978,19,20226,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Today is July 14th,2023 and Trump still my President!! Who's with me?",,2023,2023-07,1
1706652806667743703,2023-09-26 19:51:51+07,1142736007567069184,SUBRATA30016572,Trump Lover,161,219,766,11,8250,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Today is September 26th, 2023 and Trump still my President!! Who's with me?",,2023,2023-09,1
1717720711974838423,2023-10-27 08:51:46+07,450235955,4Mischief,ISI,53,301,647,14,15907,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"One more year of this ridiculous administration, then President Trump returns on Monday, January 20, 2025 with a vengeance and will steamroll anyone who gets in the way of Making America Great Again and putting the world at peace",Trump2024,2023,2023-10,0
1734193474776551735,2023-12-11 19:48:38+07,1142736007567069184,SUBRATA30016572,Trump Lover,746,457,2546,35,32763,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Who's ready for the 2024 return of the greatest President in American history, Donald J Trump? MAGA",,2023,2023-12,1
1739602992029151478,2023-12-26 18:04:08+07,1142736007567069184,SUBRATA30016572,Trump Lover,1370,555,3795,59,46802,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,"Today is December 26th, and Donald Trump still My President! Who's with me?",Trump2024,2023,2023-12,1
1749486849834295712,2024-01-23 00:39:03+07,1142736007567069184,SUBRATA30016572,Trump Lover,779,398,2939,44,38379,TrumpIsMyPresident LoveTrump  until 2025-04-20 since  2024-12-06,Drop a if youre committed to ensuring Donald Trump is reinaugurated one year from today!!,,2024,2024-01,1
